"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Fragile and conflict affected situations","FCS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303.637035093086","299.242284037501","288.677511569634","286.69507138295","285.463911098614","275.902115495708","270.534124815032","265.547892315466","258.297927743578","254.61208859024","248.086230176299","237.238219852972","232.492488240001","226.818153342898","218.968149658385","210.575566288576","205.566244767119","204.811089306756","200.804035755941","198.822608773078","206.982664536306","202.788855788588","",
"Finland","FIN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","330.432425850495","322.670462807767","293.255700248044","248.700302815297","187.827338738701","147.368298347519","134.578651797563","129.230455537388","153.188981348494","197.024327171611","233.910835395841","255.254724964739","257.997882076871","249.884608874024","240.592214474377","233.621409137809","228.331238621689","228.144835916018","227.907967657111","228.369638641243","230.208154767591","228.918421017786","",
"United Kingdom","GBR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.744296733957","10.5684779461442","11.6717145600946","7.86500074667729","6.44304051343763","3.9130544545707","1.49982205501042","0.614376407945935","0.154655119084442","0.0259389914920108","0","0","0","0","0","0","0","0","0","0","","","",
"Ghana","GHA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","431.104072502192","417.348779752556","392.522643685237","370.150721671389","346.500783057259","326.738128791847","317.360551853694","318.73519507076","335.869869417557","358.620069399083","374.246208756147","380.581272795404","371.485774362943","346.590061119839","314.491751026852","277.094753409484","235.272128215234","198.252036859451","172.154675121734","166.318309995879","165.119389442021","164.366544034069","",
"Gibraltar","GIB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","433.737832955318","431.151789717794","414.673942822102","394.187856393579","365.74062449678","343.953915673262","337.932453613772","345.440627827435","369.369367526996","399.490167116657","420.642626306529","433.675427291324","435.325338789911","413.257648051681","393.577017946568","378.693510871067","360.230777257703","357.593289125399","359.091743247876","343.691756631449","334.458449667338","330.898470621951","",
"Gambia, The","GMB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312.459696745619","303.633988059068","294.965323740346","286.38148145547","277.870024345237","269.467371088819","261.239155866847","253.248515623982","245.508755085024","238.021126456843","230.800480055748","237.149011216027","254.239418072851","202.096693960898","138.74753942291","199.93449121734","128.196629906879","62.1779435591232","80.2317952845824","43.8342481494753","81.9337255899875","80.8021921909637","",
"Guinea-Bissau","GNB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","403.486536528851","326.168699995228","251.444762996645","183.131874438017","123.65396222297","95.2582167450767","78.6123382441441","77.8699712940826","90.2117733371584","108.870767079013","126.871785709728","131.821478579779","128.890185071007","123.041455382497","107.017172515027","90.2226428362603","75.851761083905","65.0544252499965","65.2758116423501","74.594878243981","94.1087235617324","105.080697484036","",
"Equatorial Guinea","GNQ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","311.16519240792","305.185813394136","302.272199863416","307.420338085885","319.49706845121","332.655662024734","333.574106103479","330.956330745541","309.289416475455","281.451509362011","268.063560049848","267.545177828179","287.363149234775","307.473585965894","306.633116710148","301.477460943909","283.98622658652","262.169692574726","240.036056404039","223.7566410458","220.86665259024","213.175434667959","",
"Greece","GRC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.18718244411383","4.70770948093863","4.5498648502704","3.87893262227648","3.51700994376742","4.7152459653167","3.61569783708975","1.74006544201212","0.797944390638552","0.769644228355719","0.862382105589526","0.711551186945608","0.548304563834314","0.62544689348636","0.485896196926546","0.536609171447127","0.476240656917759","0.386077896808697","0.278368816906586","0.188014232088857","0.0946788863718326","0.112314785921849","",
"Guam","GUM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3026884886523","49.9783498221264","40.3197062301154","50.8584441505098","53.1492956561076","71.8472467747519","36.4322287230325","20.7489283179185","21.6999270702115","23.7960860316962","39.617237930721","52.2190720610564","58.567192586758","76.8764550052179","29.7025089367141","23.8798142063041","25.4476759580918","32.9733823167185","39.1705303788347","32.9350875677462","27.7959663924576","32.0569946318952","",
"High income","HIC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.54077866069087","5.71626098247035","3.97113718799893","3.17408100574802","3.79088172801885","3.42497240962016","2.45424412616337","2.08443130982448","1.59989883613866","1.72055516580016","1.73850451772111","1.3148083086564","1.08988732724721","0.890894335447159","0.550677176904408","0.569191308857315","0.644021475939922","0.196789148798629","0.10518171578773","0.0492200888466946","0.119760583541624","0.245968796978429","",
"Heavily indebted poor countries (HIPC)","HPC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339.345509614847","337.00075236688","323.664263302923","316.258452206856","301.941016576984","283.852665722438","271.908395761588","260.465865098296","252.420540940374","252.621344367446","251.073715589933","244.422333200882","240.551914029214","234.866458206593","224.771302402862","217.150387104016","209.43844353725","209.246027066892","197.839314220876","192.538290098599","198.391389803174","195.788516471468","",
"Croatia","HRV","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66503471861481","9.66500573078111","9.66504953609261","9.66501482592164","9.66505057908244","9.6650764370323","9.80819784586614","8.70787004111086","10.4683766862188","9.66498595624846","9.66507748334769","9.16220726403153","7.25764214381968","6.82307604875711","3.5600535314067","3.41019706669015","3.79013047058462","3.41263170345362","1.62622829785632","1.77545628012875","4.04643881508519","2.20445159206753","",
"Hungary","HUN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7844374503717","13.7520725357316","12.8438822054871","13.3751071462002","14.2122293900017","14.9813005025346","12.8731822771507","12.1384196352015","11.9455574287842","11.8192826823187","11.6085330128755","10.0211650167992","8.61198156639759","7.28847918403186","7.25358988635749","7.60919757045495","8.01126845010807","7.03593222747514","6.07718091447693","5.81772888530178","5.5981615414838","","",
"IDA & IBRD total","IBT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.2489578558616","83.3158994434479","80.4840667427606","80.2433814625283","79.2999249430311","77.4071728771004","74.4969295999702","72.5342899927791","71.2926160072343","71.608056483491","70.464060535299","67.6615262553922","65.654894690006","63.2804316980465","61.5443694816311","60.588106492227","60.0797064474041","60.3541489645266","58.2065198380789","57.5902317438466","60.4264954869036","70.4693349085731","",
"IDA total","IDA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250.771157179296","249.062297635776","239.66083283474","235.660482398785","228.729488696415","218.939635135983","212.175101174785","205.813204352856","200.520388859852","199.906415914821","196.098693054792","188.944739648387","184.370677056574","178.394665510968","172.070983499947","167.209736032016","163.605047911573","165.013194213764","158.912974409678","156.326905122052","162.864848300526","160.267327137583","",
"IDA blend","IDB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201.360298778953","200.999139678566","193.347745892357","193.1080459876","194.731130713909","192.434073406651","190.015931949763","188.57147688225","183.672667976274","178.631956726054","168.494054370237","158.661712478304","150.011185494046","144.320190134349","141.000207359663","138.369930823575","139.035874574085","141.637425930911","140.895341813071","141.124883962692","147.409342217857","143.137178890772","",
"Indonesia","IDN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33166309479125","5.3316615236478","5.33166540587168","5.33166271089821","4.81186056076688","5.18895658433425","5.97919932017881","5.33166195948767","5.33166523592105","5.33166275278061","8.1611761672718","7.33131618259862","7.18169089447237","6.03903442538083","4.53919560319613","4.01167974454538","4.15256165418808","2.81376272761687","2.48064110151178","2.87236340824017","2.82977894811432","2.96484588102544","",
"IDA only","IDX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282.801188809347","280.309888830788","269.728470768374","263.202098546305","250.694875169478","236.025542716304","226.41424584271","216.861121446759","211.296607795187","213.499674991667","213.718648047431","208.240415150337","206.206945664938","199.991605391211","191.70165465795","185.346557949613","178.959835944459","179.534226829138","170.043973349821","165.663479037335","172.395625139903","170.782308537423","",
"Isle of Man","IMN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8887915490025","19.9110814773785","18.3901019775765","19.3511508678739","21.1539107638317","22.4515157122154","18.0930629140333","17.2386745500315","17.7933138435153","18.0723780873984","17.461279365076","14.7204991419379","11.8035943595427","9.07122402583277","9.11871567921664","9.59236499654292","9.92256492962942","7.37601592522639","5.27173207127437","4.29432239581266","3.16832651728859","3.24280500200014","",
"Not classified","INX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4616920299817","28.3554902680867","22.6328139433729","33.9599635062271","19.6009467905417","26.4679777382062","21.8612800164897","21.2789874062307","11.1531165673675","5.72588998384363","2.40005093773512","2.09375453037419","0.957589913386246","0.599202311922253","0.43850623707754","0.199979882263341","0.095231824829876","0.0660642840254243","0","0","0","0","",
"Iraq","IRQ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.580932121204928","0.382714495591371","0.278917635505043","0.0986090441259843","0.042798018479356","0.0125977396974613","0.00638683630458716","0.00053678089811496","0.000526539014303169","0","0","0","0","0","0","0","0.000993891147451305","0","0","0","0","0","",
"Iceland","ISL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","",
"Kenya","KEN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.62729551259","245.55787824182","227.091884324943","212.555971607884","181.210586299614","140.027282308449","105.628798416867","80.8942299865877","67.6855599892372","64.255263865396","64.9395624479622","66.7172837507011","69.8063715597891","72.1662895786175","72.2695677400334","70.8457754852951","66.6367649412026","64.4689718113066","61.4186000589671","59.6163822468794","63.5210051671823","64.5157675367833","",
"Kyrgyz Republic","KGZ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00181844584707234","0.00386048118066898","0.695014944734197","0.116383135301075","0.0227108748403688","0.0555469423506676","0.0777032673490871","0.0232450192098292","0.00431714412281987","0.000236799269521613","0.000701369985993641","0","0","0","0","0","0","0","0","0","","","",
"Cambodia","KHM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.0727867549449","44.5456885527685","39.2869348383149","51.4078869090402","43.7905422970681","41.4936147041621","45.9509933010539","19.7098390827968","21.7912462638087","42.5807255905798","34.780649171578","35.709583413582","24.8653457031454","15.9136470227784","22.3529244430826","20.0710475663934","11.2345761804396","18.1054484987634","24.0249440389775","12.2206901004235","3.7376802339144","1.62501403262354","",
"Kiribati","KIR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.27717352309064","0.775830276503361","0.543103193229414","0.351886136737964","0.258612251935027","0.4083799932583","0.609789817253335","0.65976544701405","0.313763410581708","0.264027489436695","0.370802642854133","0.146721671313821","0.113401136083666","0.109214043842452","0.157386291230193","0.175649539109056","0.167608746615111","0.120915832042363","0.138497914099779","0.133746356790606","0.0980951898086813","0.075521435546727","",
"Kuwait","KWT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9602315865522","13.2054936784213","11.7088995504823","11.2497869324064","10.7931036693179","11.9200352910349","10.156382398029","8.92986940591733","6.18406148658524","5.982415310266","6.98997812089843","5.10203012183436","4.69579108814726","4.28392888066629","3.23142938488469","3.57906618759429","3.48092984374073","3.91835244706606","3.79031451881354","3.5099173506034","3.44002402108997","3.17371278806633","",
"Lao PDR","LAO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7616750828942","21.6160583595973","17.2789346051083","15.4412738392189","13.4380264196004","11.4928941853875","15.8245132099863","14.5338637307125","12.9813548455195","14.6424031235646","13.301413506925","9.0952357989152","23.6031758685953","19.9643047431601","25.208001192476","17.6934195791623","7.4911088051344","4.01203307833255","4.23422336596684","2.80889669596898","1.4897956611605","1.65728238818456","",
"Lebanon","LBN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","431.193924891476","440.002642833762","439.116983309476","434.03595195472","406.824199097695","388.575454073976","376.278036937579","370.922223996212","370.851719409168","354.565838323859","337.023340553976","323.848941080803","306.719239843573","312.140569234658","333.30766619802","345.11133095666","376.951643793147","404.325452593706","402.138016779595","392.0206030182","376.225925704617","356.687967996402","",
"Libya","LBY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.092390356153","11.6021643077061","10.4161657197786","10.05359658106","9.80604544816677","10.7340659426906","9.11098947267001","8.08760801331563","5.62355763266449","5.48059003963943","6.46321610462657","4.80092278090404","4.51414847693424","4.38427112286226","3.57934595111234","4.26380023098254","5.06928580036427","6.89263479381131","6.71060128542005","6.40525171093221","4.59203732132218","4.25102601314388","",
"Least developed countries: UN classification","LDC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290.98777854098","288.58733820163","277.044394915103","270.785038399134","258.453187297178","244.37072259665","234.434478850776","222.937740427269","214.081474863555","213.602289719403","211.992121111592","205.20112040167","205.72689677537","202.491131063722","195.413016399136","190.570008672194","185.445307180156","187.892852244935","178.269396718616","173.923711413184","180.481041365396","179.041830886837","",
"Low income","LIC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","320.748637699438","318.407993161519","305.39675611353","298.14142001288","283.501000602894","266.968091469885","257.168975963949","248.492184180289","239.302591767122","242.455342765582","243.09871230116","236.853491524085","237.574803193382","235.230722163488","224.72345727489","217.66007774701","209.665850863367","213.130583010879","199.526472675674","193.575360940314","201.238693665352","196.837104720524","",
"Liechtenstein","LIE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6362946951128","15.2865697550569","9.42130770326305","2.36726053898311","0.829838678914669","0.362431820276248","0.129314249380014","0.0428748681814343","0.139100301819792","0.112715664229588","0.143885890915562","0.0258454968702979","0.00475801953849693","0","0","0","0","0","0","0","0","0","",
"Lower middle income","LMC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0384065353482","67.9053086872082","65.2175334316586","65.430889979455","65.8978898747165","65.4808821328865","62.2366769897233","60.9201248771455","59.8692909507551","58.8628451116866","57.0517562931323","53.3919593218928","49.6233697775186","46.0096796788034","45.0467276627352","44.6890175649683","44.7154796805538","43.8959828181019","42.772846925009","42.6822246622529","44.2357480852345","44.0186472343066","",
"Low & middle income","LMY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.4370962667535","83.5194126837725","80.6747321439397","80.4080082215279","79.4592172781473","77.5633144264121","74.6529343720232","72.686045591605","71.4508010006527","71.7670966214516","70.6165366591318","67.811392015351","65.8003383946048","63.4114146279296","61.6675131970901","60.6951154564855","60.1534789848244","60.3749421246844","58.2185170049288","57.5960604644995","60.4951542451795","70.5745829034428","",
"Lesotho","LSO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.30724499841152","1.85655761508152","1.53369287879193","1.33976890592453","1.24171112551401","1.36711567364521","1.24254895045861","1.12180904672665","0.742314329676489","0.727305600627578","0.864455913399808","0.622476758840399","0.610934527357366","0.511100927971389","0.370721488276489","0.371620964475167","0.350112248387231","0.416793491512829","0.430976449790484","0.403261136325762","0.375020947860121","","",
"Lithuania","LTU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000105062558449803","0","0.000648423974814394","0.000134855992342877","3.32965694810836E-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Monaco","MCO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
